0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2019-03-01 0:00,1,jeju,9,수집,공기질,초미세먼지,130.551,141.449,137.9102,689.551,5,3.853440022,14.849,,20190301,0,0,,
2019-03-01 0:00,1,jeju,10,수집,공기질,습도,38.563,40.437,39.7126,198.563,5,0.772657751,0.597,,20190301,0,0,,
2019-03-01 0:00,1,jeju,10,수집,공기질,초미세먼지,124.992,137.008,130.7984,653.992,5,4.215210552,17.768,,20190301,0,0,,
2019-03-01 0:00,1,jeju,11,수집,공기질,습도,65.845,66.155,65.969,329.845,5,0.393700394,0.155,,20190301,0,0,,
2019-03-01 0:00,1,jeju,11,수집,공기질,초미세먼지,87.488,93.512,90.4976,452.488,5,2.179908255,4.752,,20190301,0,0,,
2019-03-01 0:00,1,jeju,12,수집,공기질,습도,31.553,34.447,32.3106,161.553,5,1.042592922,1.087,,20190301,0,0,,
2019-03-01 0:00,1,jeju,12,수집,공기질,초미세먼지,53.642,66.358,59.7284,298.642,5,5.188255969,26.918,,20190301,0,0,,
2019-03-01 0:00,1,jeju,13,수집,공기질,습도,65.823,66.177,65.9646,329.823,5,0.420713679,0.177,,20190301,0,0,,
2019-03-01 0:00,1,jeju,13,수집,공기질,초미세먼지,26.599,38.401,32.7198,163.599,5,4.833321839,23.361,,20190301,0,0,,
2019-03-01 0:00,1,jeju,14,수집,공기질,습도,66.515,67.485,66.903,334.515,5,0.696419414,0.485,,20190301,0,0,,
2019-03-01 0:00,1,jeju,14,수집,공기질,초미세먼지,20.479,24.521,23.2958,116.479,5,1.400357097,1.961,,20190301,0,0,,
2019-03-01 0:00,1,jeju,15,수집,공기질,습도,75.507,77.493,76.7014,383.507,5,0.808084154,0.653,,20190301,0,0,,
2019-03-01 0:00,1,jeju,15,수집,공기질,초미세먼지,33.315,45.685,39.263,196.315,5,4.574385205,20.925,,20190301,0,0,,
2019-03-01 0:00,1,jeju,16,수집,공기질,습도,61.337,62.663,61.8674,309.337,5,0.814248119,0.663,,20190301,0,0,,
2019-03-01 0:00,1,jeju,16,수집,공기질,초미세먼지,88.78,95.22,91.556,457.78,5,2.461706725,6.06,,20190301,0,0,,
2019-03-01 0:00,1,jeju,17,수집,공기질,습도,62.955,64.045,63.191,315.955,5,0.452769257,0.205,,20190301,0,0,,
2019-03-01 0:00,1,jeju,17,수집,공기질,초미세먼지,75.547,102.453,90.5094,452.547,5,8.549444426,73.093,,20190301,0,0,,
2019-03-01 0:00,1,jeju,18,수집,공기질,습도,67.322,68.678,67.8644,339.322,5,0.823407554,0.678,,20190301,0,0,,
2019-03-01 0:00,1,jeju,18,수집,공기질,초미세먼지,90.938,101.062,95.5876,477.938,5,3.563986532,12.702,,20190301,0,0,,
2019-03-01 0:00,1,jeju,19,수집,공기질,습도,29.353,31.647,30.2706,151.353,5,0.941806774,0.887,,20190301,0,0,,
2019-03-01 0:00,1,jeju,19,수집,공기질,초미세먼지,73.409,89.591,81.2818,406.409,5,6.166927922,38.031,,20190301,0,0,,
2019-03-01 0:00,1,jeju,20,수집,공기질,습도,63.927,66.073,65.3854,326.927,5,0.844393273,0.713,,20190301,0,0,,
2019-03-01 0:00,1,jeju,20,수집,공기질,초미세먼지,22.483,30.517,26.6966,133.483,5,2.583989164,6.677,,20190301,0,0,,
2019-03-01 0:00,1,jeju,21,수집,공기질,습도,71.568,73.432,72.3136,361.568,5,0.819756061,0.672,,20190301,0,0,,
2019-03-01 0:00,1,jeju,21,수집,공기질,초미세먼지,25.936,30.064,27.9872,139.936,5,1.4366628,2.064,,20190301,0,0,,
2019-03-01 0:00,1,jeju,22,수집,공기질,습도,37.656,44.344,41.1312,205.656,5,2.122262943,4.504,,20190301,0,0,,
2019-03-01 0:00,1,jeju,22,수집,공기질,초미세먼지,51.409,69.591,58.8818,294.409,5,5.813002666,33.791,,20190301,0,0,,
2019-03-01 0:00,1,jeju,23,수집,공기질,습도,68.677,69.323,68.9354,344.677,5,0.56833089,0.323,,20190301,0,0,,
2019-03-01 0:00,1,jeju,23,수집,공기질,초미세먼지,23.315,30.685,27.063,135.315,5,2.290196498,5.245,,20190301,0,0,,
2019-03-01 0:00,1,jeju,24,수집,공기질,습도,64.648,65.352,64.9296,324.648,5,0.593295879,0.352,,20190301,0,0,,
2019-03-01 0:00,1,jeju,24,수집,공기질,초미세먼지,26.335,34.665,30.067,150.335,5,2.687936011,7.225,,20190301,0,0,,
2019-03-01 0:00,1,jeju,25,수집,공기질,습도,67.539,69.461,68.5078,342.539,5,0.837257428,0.701,,20190301,0,0,,
2019-03-01 0:00,1,jeju,25,수집,공기질,초미세먼지,24.941,30.059,27.7882,138.941,5,2.327874567,5.419,,20190301,0,0,,
2019-03-01 0:00,1,jeju,26,수집,공기질,습도,69.64,70.36,69.928,349.64,5,0.6,0.36,,20190301,0,0,,
2019-03-01 0:00,1,jeju,26,수집,공기질,초미세먼지,22.551,29.449,25.9102,129.551,5,2.291069619,5.249,,20190301,0,0,,
2019-03-01 0:00,1,jeju,27,수집,공기질,습도,32.454,35.546,34.0908,170.454,5,1.051665346,1.106,,20190301,0,0,,
2019-03-01 0:00,1,jeju,27,수집,공기질,초미세먼지,68.436,83.564,76.2872,381.436,5,5.550135133,30.804,,20190301,0,0,,
2019-03-01 0:00,1,jeju,28,수집,공기질,습도,61.552,62.448,61.9104,309.552,5,0.669328021,0.448,,20190301,0,0,,
2019-03-01 0:00,1,jeju,28,수집,공기질,초미세먼지,54.676,72.324,63.1352,315.676,5,6.699552224,44.884,,20190301,0,0,,
2019-03-01 0:00,1,jeju,29,수집,공기질,습도,61.911,62.089,61.9822,309.911,5,0.298328678,0.089,,20190301,0,0,,
2019-03-01 0:00,1,jeju,29,수집,공기질,초미세먼지,5.695,7.305,6.739,33.695,5,0.681909085,0.465,,20190301,0,0,,
2019-03-01 0:00,1,jeju,31,수집,공기질,습도,60.979,61.021,60.9958,304.979,5,0.144913767,0.021,,20190301,0,0,,
2019-03-01 0:00,1,jeju,31,수집,공기질,초미세먼지,119.549,142.451,131.5098,657.549,5,8.84822016,78.291,,20190301,0,0,,
2019-03-01 0:00,1,jeju,32,수집,공기질,습도,65.894,66.106,65.9788,329.894,5,0.325576412,0.106,,20190301,0,0,,
2019-03-01 0:00,1,jeju,32,수집,공기질,초미세먼지,39.87,50.13,43.374,216.87,5,3.683748091,13.57,,20190301,0,0,,
2019-03-01 0:00,1,jeju,33,수집,공기질,습도,66.642,67.358,66.9284,334.642,5,0.598331012,0.358,,20190301,0,0,,
2019-03-01 0:00,1,jeju,33,수집,공기질,초미세먼지,355.605,440.395,410.521,2052.605,5,29.5065247,870.635,,20190301,0,0,,
2019-03-01 0:00,1,jeju,34,수집,공기질,습도,63.513,65.487,64.7026,323.513,5,0.804363102,0.647,,20190301,0,0,,
2019-03-01 0:00,1,jeju,34,수집,공기질,초미세먼지,119.819,135.181,125.7638,628.819,5,5.580412171,31.141,,20190301,0,0,,
2019-03-01 0:00,1,jeju,35,수집,공기질,습도,36.397,38.603,37.2794,186.397,5,0.918150314,0.843,,20190301,0,0,,
2019-03-01 0:00,1,jeju,35,수집,공기질,초미세먼지,139.421,156.579,149.0842,745.421,5,5.323438738,28.339,,20190301,0,0,,
2019-03-01 0:00,1,jeju,36,수집,공기질,습도,67.663,69.337,68.7326,343.663,5,0.704982269,0.497,,20190301,0,0,,
2019-03-01 0:00,1,jeju,36,수집,공기질,초미세먼지,235.488,268.512,251.0976,1255.488,5,10.59584824,112.272,,20190301,0,0,,
2019-03-01 0:00,1,jeju,37,수집,공기질,습도,53.493,55.507,54.2986,271.493,5,0.864291617,0.747,,20190301,0,0,,
2019-03-01 0:00,1,jeju,37,수집,공기질,초미세먼지,197.65,220.35,205.53,1027.65,5,7.758221446,60.19,,20190301,0,0,,
2019-03-01 0:00,1,jeju,38,수집,공기질,습도,63.715,64.285,63.943,319.715,5,0.533853913,0.285,,20190301,0,0,,
2019-03-01 0:00,1,jeju,38,수집,공기질,초미세먼지,79.739,86.261,83.3478,416.739,5,2.549705865,6.501,,20190301,0,0,,
2019-03-01 0:00,1,jeju,39,수집,공기질,습도,66.612,67.388,66.9224,334.612,5,0.62289646,0.388,,20190301,0,0,,
2019-03-01 0:00,1,jeju,39,수집,공기질,초미세먼지,423.334,472.666,443.8668,2219.334,5,17.7838691,316.266,,20190301,0,0,,
2019-03-01 0:00,1,jeju,40,수집,공기질,습도,66.398,67.602,66.8796,334.398,5,0.77588659,0.602,,20190301,0,0,,
2019-03-01 0:00,1,jeju,40,수집,공기질,초미세먼지,187.806,226.194,200.5612,1002.806,5,13.14663455,172.834,,20190301,0,0,,
2019-03-01 0:00,1,jeju,41,수집,공기질,습도,72.587,73.413,72.9174,364.587,5,0.642650761,0.413,,20190301,0,0,,
2019-03-01 0:00,1,jeju,41,수집,공기질,초미세먼지,129.811,149.189,142.3622,711.811,5,6.959094769,48.429,,20190301,0,0,,
2019-03-01 0:00,1,jeju,42,수집,공기질,습도,65.721,68.279,66.6942,266.721,4,0.983107319,0.9665,,20190301,0,0,,
2019-03-01 0:00,1,jeju,42,수집,공기질,초미세먼지,205.854,252.146,234.7208,938.854,4,17.54518452,307.8335,,20190301,0,0,,
2019-03-01 0:00,1,jeju,43,수집,공기질,습도,63.953,65.047,64.5906,322.953,5,0.535723809,0.287,,20190301,0,0,,
2019-03-01 0:00,1,jeju,43,수집,공기질,초미세먼지,111.388,124.612,116.3776,465.388,4,4.621904369,21.362,,20190301,0,0,,
2019-03-01 0:00,1,jeju,44,수집,공기질,습도,63.52,65.48,64.704,323.52,5,0.8,0.64,,20190301,0,0,,
2019-03-01 0:00,1,jeju,44,수집,공기질,초미세먼지,154.327,171.673,163.0654,815.327,5,5.480237221,30.033,,20190301,0,0,,
2019-03-01 0:00,1,jeju,45,수집,공기질,습도,63.405,71.595,68.481,342.405,5,2.689795531,7.235,,20190301,0,0,,
2019-03-01 0:00,1,jeju,45,수집,공기질,초미세먼지,334.469,396.531,373.3938,1493.469,4,25.19486059,634.781,,20190301,0,0,,
2019-03-01 0:00,1,jeju,46,수집,공기질,습도,63.424,64.576,63.8848,319.424,5,0.758946638,0.576,,20190301,0,0,,
2019-03-01 0:00,1,jeju,46,수집,공기질,초미세먼지,563.473,667.527,602.4946,3012.473,5,35.00809906,1225.567,,20190301,0,0,,
2019-03-01 0:00,1,jeju,47,수집,공기질,습도,66.908,67.092,66.9816,334.908,5,0.303315018,0.092,,20190301,0,0,,
2019-03-01 0:00,1,jeju,47,수집,공기질,초미세먼지,427.92,502.08,473.184,2365.92,5,25.81162529,666.24,,20190301,0,0,,
2019-03-01 0:00,1,jeju,48,수집,공기질,습도,61.516,63.484,62.7032,313.516,5,0.802496106,0.644,,20190301,0,0,,
2019-03-01 0:00,1,jeju,48,수집,공기질,초미세먼지,304.779,364.221,324.9558,1624.779,5,21.12394376,446.221,,20190301,0,0,,
2019-03-01 0:00,1,jeju,49,수집,공기질,습도,61.358,63.642,62.2716,311.358,5,0.939148551,0.882,,20190301,0,0,,
2019-03-01 0:00,1,jeju,49,수집,공기질,초미세먼지,387.575,441.425,421.515,2107.575,5,18.10704283,327.865,,20190301,0,0,,
2019-03-01 0:00,1,jeju,50,수집,공기질,습도,68.839,69.161,68.9678,344.839,5,0.401248053,0.161,,20190301,0,0,,
2019-03-01 0:00,1,jeju,50,수집,공기질,초미세먼지,76.464,81.536,79.2928,396.464,5,1.541427909,2.376,,20190301,0,0,,
2019-03-01 0:00,1,jeju,51,수집,공기질,습도,56.421,59.579,57.6842,288.421,5,1.06723943,1.139,,20190301,0,0,,
2019-03-01 0:00,1,jeju,51,수집,공기질,초미세먼지,67.745,83.255,76.949,384.745,5,5.714455355,32.655,,20190301,0,0,,
2019-03-01 0:00,1,jeju,52,수집,공기질,습도,57.915,59.085,58.583,292.915,5,0.570087713,0.325,,20190301,0,0,,
2019-03-01 0:00,1,jeju,52,수집,공기질,초미세먼지,112.346,134.654,123.8692,619.346,5,6.741958173,45.454,,20190301,0,0,,
2019-03-01 0:00,1,jeju,53,수집,공기질,습도,64.864,66.136,65.1728,325.864,5,0.54405882,0.296,,20190301,0,0,,
2019-03-01 0:00,1,jeju,53,수집,공기질,초미세먼지,62.728,73.272,66.3456,331.728,5,3.480229877,12.112,,20190301,0,0,,
2019-03-01 0:00,1,jeju,54,수집,공기질,습도,65.55,67.45,66.51,332.55,5,0.830662386,0.69,,20190301,0,0,,
2019-03-01 0:00,1,jeju,54,수집,공기질,초미세먼지,190.479,210.521,196.0958,980.479,5,7.147097313,51.081,,20190301,0,0,,
2019-03-01 0:00,1,jeju,55,수집,공기질,습도,64.926,65.074,64.9852,324.926,5,0.27202941,0.074,,20190301,0,0,,
2019-03-01 0:00,1,jeju,55,수집,공기질,초미세먼지,46.838,55.162,51.5676,257.838,5,2.608064416,6.802,,20190301,0,0,,
2019-03-01 0:00,1,jeju,56,수집,공기질,습도,64.849,65.151,64.9698,324.849,5,0.388587185,0.151,,20190301,0,0,,
2019-03-01 0:00,1,jeju,56,수집,공기질,초미세먼지,79.804,88.196,84.3608,421.804,5,2.763331323,7.636,,20190301,0,0,,
2019-03-01 0:00,1,jeju,57,수집,공기질,습도,72.416,73.584,72.8832,364.416,5,0.764198927,0.584,,20190301,0,0,,
2019-03-01 0:00,1,jeju,57,수집,공기질,초미세먼지,276.78,285.22,283.156,1415.78,5,3.1591138,9.98,,20190301,0,0,,
2019-03-01 0:00,1,jeju,58,수집,공기질,습도,63.533,65.467,64.7066,323.533,5,0.791833316,0.627,,20190301,0,0,,
2019-03-01 0:00,1,jeju,58,수집,공기질,초미세먼지,168.691,180.309,173.3382,866.691,5,3.707964401,13.749,,20190301,0,0,,
2019-03-01 0:00,1,jeju,59,수집,공기질,습도,68.602,69.398,68.9204,344.602,5,0.630872412,0.398,,20190301,0,0,,
2019-03-01 0:00,1,jeju,59,수집,공기질,초미세먼지,347.839,372.161,359.5678,1797.839,5,8.694883553,75.601,,20190301,0,0,,
2019-03-01 0:00,1,jeju,60,수집,공기질,습도,64.854,65.146,64.9708,324.854,5,0.382099463,0.146,,20190301,0,0,,
2019-03-01 0:00,1,jeju,60,수집,공기질,초미세먼지,215.626,233.374,227.3252,1136.626,5,6.083913214,37.014,,20190301,0,0,,
2019-03-01 0:00,1,jeju,61,수집,공기질,습도,72.864,73.136,72.9728,364.864,5,0.368781778,0.136,,20190301,0,0,,
2019-03-01 0:00,1,jeju,61,수집,공기질,초미세먼지,7.513,9.487,8.5026,42.513,5,0.85264295,0.727,,20190301,0,0,,
2019-03-01 0:00,1,jeju,62,수집,공기질,습도,63.341,65.659,64.2682,321.341,5,0.948156105,0.899,,20190301,0,0,,
2019-03-01 0:00,1,jeju,62,수집,공기질,초미세먼지,88.597,114.403,99.3194,496.597,5,8.845507334,78.243,,20190301,0,0,,
2019-03-01 8:00,1,jeju,2,수집,공기질,습도,64.446,67.554,65.8892,329.446,5,0.976729236,0.954,,20190301,8,0,,
2019-03-01 8:00,1,jeju,2,수집,공기질,초미세먼지,147.531,184.469,162.3062,811.531,5,12.58209045,158.309,,20190301,8,0,,
2019-03-01 8:00,1,jeju,3,수집,공기질,습도,59.458,61.542,60.4916,302.458,5,0.884307639,0.782,,20190301,8,0,,
2019-03-01 8:00,1,jeju,3,수집,공기질,초미세먼지,228.382,264.618,251.8764,1259.382,5,12.04234196,145.018,,20190301,8,0,,
2019-03-01 8:00,1,jeju,4,수집,공기질,습도,65.513,66.487,65.9026,329.513,5,0.697853853,0.487,,20190301,8,0,,
2019-03-01 8:00,1,jeju,4,수집,공기질,초미세먼지,107.647,116.353,112.7294,563.647,5,3.242375672,10.513,,20190301,8,0,,
2019-03-01 8:00,1,jeju,5,수집,공기질,습도,67.909,68.091,67.9818,339.909,5,0.301662063,0.091,,20190301,8,0,,
2019-03-01 8:00,1,jeju,5,수집,공기질,초미세먼지,56.901,69.099,60.9802,304.901,5,4.571542409,20.899,,20190301,8,0,,
2019-03-01 8:00,1,jeju,6,수집,공기질,습도,55.467,59.533,57.4934,287.467,5,1.540454478,2.373,,20190301,8,0,,
2019-03-01 8:00,1,jeju,6,수집,공기질,초미세먼지,321.631,383.369,350.9262,1754.631,5,22.46706478,504.769,,20190301,8,0,,
2019-03-01 8:00,1,jeju,7,수집,공기질,습도,23.85,25.15,24.37,121.85,5,0.6244998,0.39,,20190301,8,0,,
2019-03-01 8:00,1,jeju,7,수집,공기질,초미세먼지,49.534,66.466,56.3068,281.534,5,5.718915981,32.706,,20190301,8,0,,
2019-03-01 8:00,1,jeju,8,수집,공기질,습도,26.669,32.331,29.1338,145.669,5,2.022622061,4.091,,20190301,8,0,,
2019-03-01 8:00,1,jeju,8,수집,공기질,초미세먼지,124.523,146.477,134.4046,537.523,4,7.728324527,59.727,,20190301,8,0,,
2019-03-01 8:00,1,jeju,9,수집,공기질,습도,64.336,66.664,65.2672,326.336,5,0.950789146,0.904,,20190301,8,0,,
2019-03-01 8:00,1,jeju,9,수집,공기질,초미세먼지,55.325,64.675,60.665,303.325,5,3.291656118,10.835,,20190301,8,0,,
2019-03-01 8:00,1,jeju,10,수집,공기질,습도,59.767,61.233,60.5534,302.767,5,0.687749955,0.473,,20190301,8,0,,
2019-03-01 8:00,1,jeju,10,수집,공기질,초미세먼지,161.339,190.661,173.2678,866.339,5,10.7750174,116.101,,20190301,8,0,,
2019-03-01 8:00,1,jeju,11,수집,공기질,습도,44.412,49.588,47.4824,237.412,5,1.681665841,2.828,,20190301,8,0,,
2019-03-01 8:00,1,jeju,11,수집,공기질,초미세먼지,106.727,124.273,115.9454,579.727,5,5.465619818,29.873,,20190301,8,0,,
2019-03-01 8:00,1,jeju,12,수집,공기질,습도,49.963,51.037,50.5926,252.963,5,0.526307895,0.277,,20190301,8,0,,
2019-03-01 8:00,1,jeju,12,수집,공기질,초미세먼지,59.373,70.627,65.4746,327.373,5,3.803550972,14.467,,20190301,8,0,,
2019-03-01 8:00,1,jeju,13,수집,공기질,습도,54.546,56.454,55.5092,277.546,5,0.833066624,0.694,,20190301,8,0,,
2019-03-01 8:00,1,jeju,13,수집,공기질,초미세먼지,52.526,62.474,57.5052,287.526,5,3.211541686,10.314,,20190301,8,0,,
2019-03-01 8:00,1,jeju,14,수집,공기질,습도,58.45,60.55,59.29,296.45,5,0.888819442,0.79,,20190301,8,0,,
2019-03-01 8:00,1,jeju,14,수집,공기질,초미세먼지,57.305,73.695,65.261,326.305,5,5.452980836,29.735,,20190301,8,0,,
2019-03-01 8:00,1,jeju,15,수집,공기질,습도,64.311,66.689,65.2622,326.311,5,0.963846461,0.929,,20190301,8,0,,
2019-03-01 8:00,1,jeju,15,수집,공기질,초미세먼지,60.759,69.241,64.9518,324.759,5,2.800178566,7.841,,20190301,8,0,,
2019-03-01 8:00,1,jeju,16,수집,공기질,습도,23.821,27.179,25.1642,125.821,5,1.06723943,1.139,,20190301,8,0,,
2019-03-01 8:00,1,jeju,16,수집,공기질,초미세먼지,40.45,52.55,48.09,240.45,5,4.038564101,16.31,,20190301,8,0,,
2019-03-01 8:00,1,jeju,17,수집,공기질,습도,65.405,66.595,65.881,329.405,5,0.771362431,0.595,,20190301,8,0,,
2019-03-01 8:00,1,jeju,17,수집,공기질,초미세먼지,127.391,164.609,153.0782,765.391,5,12.97570807,168.369,,20190301,8,0,,
2019-03-01 8:00,1,jeju,18,수집,공기질,습도,49.403,51.597,50.4806,252.403,5,0.914877041,0.837,,20190301,8,0,,
2019-03-01 8:00,1,jeju,18,수집,공기질,초미세먼지,97.701,107.299,102.7402,513.701,5,2.908436006,8.459,,20190301,8,0,,
2019-03-01 8:00,1,jeju,19,수집,공기질,습도,25.345,28.655,26.869,134.345,5,1.206233808,1.455,,20190301,8,0,,
2019-03-01 8:00,1,jeju,19,수집,공기질,초미세먼지,69.789,85.211,78.9578,394.789,5,5.080452736,25.811,,20190301,8,0,,
2019-03-01 8:00,1,jeju,20,수집,공기질,습도,30.619,33.381,31.7238,158.619,5,0.970051545,0.941,,20190301,8,0,,
2019-03-01 8:00,1,jeju,20,수집,공기질,초미세먼지,50.761,57.239,55.5522,277.761,5,2.383065253,5.679,,20190301,8,0,,
2019-03-01 8:00,1,jeju,21,수집,공기질,습도,59.83,61.17,60.566,302.83,5,0.640312424,0.41,,20190301,8,0,,
2019-03-01 8:00,1,jeju,21,수집,공기질,초미세먼지,57.512,68.488,62.9024,314.512,5,3.960807998,15.688,,20190301,8,0,,
2019-03-01 8:00,1,jeju,22,수집,공기질,습도,56.747,57.253,56.9494,284.747,5,0.502991054,0.253,,20190301,8,0,,
2019-03-01 8:00,1,jeju,22,수집,공기질,초미세먼지,49.537,62.463,55.5074,277.537,5,5.357518082,28.703,,20190301,8,0,,
2019-03-01 8:00,1,jeju,23,수집,공기질,습도,60.439,62.561,61.2878,306.439,5,0.894986033,0.801,,20190301,8,0,,
2019-03-01 8:00,1,jeju,23,수집,공기질,초미세먼지,63.452,69.548,66.4904,332.452,5,1.894201679,3.588,,20190301,8,0,,
2019-03-01 8:00,1,jeju,24,수집,공기질,습도,57.659,58.341,57.9318,289.659,5,0.583952053,0.341,,20190301,8,0,,
2019-03-01 8:00,1,jeju,24,수집,공기질,초미세먼지,49.65,57.35,53.73,268.65,5,2.551470164,6.51,,20190301,8,0,,
2019-03-01 8:00,1,jeju,25,수집,공기질,습도,59.976,61.024,60.5952,302.976,5,0.513809303,0.264,,20190301,8,0,,
2019-03-01 8:00,1,jeju,25,수집,공기질,초미세먼지,59.935,67.065,62.987,314.935,5,2.462722071,6.065,,20190301,8,0,,
2019-03-01 8:00,1,jeju,26,수집,공기질,습도,61.954,63.046,62.7908,313.954,5,0.453872229,0.206,,20190301,8,0,,
2019-03-01 8:00,1,jeju,26,수집,공기질,초미세먼지,63.515,74.485,69.103,345.515,5,4.364057745,19.045,,20190301,8,0,,
2019-03-01 8:00,1,jeju,27,수집,공기질,습도,43.902,46.098,45.1804,225.902,5,0.811171992,0.658,,20190301,8,0,,
2019-03-01 8:00,1,jeju,27,수집,공기질,초미세먼지,52.892,65.108,58.7784,293.892,5,5.006795382,25.068,,20190301,8,0,,
2019-03-01 8:00,1,jeju,28,수집,공기질,습도,57.536,59.464,58.5072,292.536,5,0.839047079,0.704,,20190301,8,0,,
2019-03-01 8:00,1,jeju,28,수집,공기질,초미세먼지,72.917,79.083,76.3834,381.917,5,2.17324642,4.723,,20190301,8,0,,
2019-03-01 8:00,1,jeju,29,수집,공기질,습도,60.462,61.538,60.8924,304.462,5,0.733484833,0.538,,20190301,8,0,,
2019-03-01 8:00,1,jeju,29,수집,공기질,초미세먼지,4.614,6.386,5.5228,27.614,5,0.791201618,0.626,,20190301,8,0,,
2019-03-01 8:00,1,jeju,31,수집,공기질,습도,55.798,57.202,56.5596,282.798,5,0.664830806,0.442,,20190301,8,0,,
2019-03-01 8:00,1,jeju,31,수집,공기질,초미세먼지,97.331,146.669,116.4662,582.331,5,17.59855108,309.709,,20190301,8,0,,
2019-03-01 8:00,1,jeju,32,수집,공기질,습도,67.557,69.443,68.7114,343.557,5,0.776530746,0.603,,20190301,8,0,,
2019-03-01 8:00,1,jeju,32,수집,공기질,초미세먼지,35.416,47.584,42.6832,213.416,5,3.942587983,15.544,,20190301,8,0,,
2019-03-01 8:00,1,jeju,33,수집,공기질,습도,60.936,62.064,61.7872,308.936,5,0.473286383,0.224,,20190301,8,0,,
2019-03-01 8:00,1,jeju,33,수집,공기질,초미세먼지,369.846,426.154,394.9692,1974.846,5,23.28420065,542.154,,20190301,8,0,,
2019-03-01 8:00,1,jeju,34,수집,공기질,습도,68.976,69.024,68.9952,344.976,5,0.154919334,0.024,,20190301,8,0,,
2019-03-01 8:00,1,jeju,34,수집,공기질,초미세먼지,101.621,115.379,109.5242,547.621,5,5.001899639,25.019,,20190301,8,0,,
2019-03-01 8:00,1,jeju,35,수집,공기질,습도,26.647,28.353,27.1294,135.647,5,0.716240183,0.513,,20190301,8,0,,
2019-03-01 8:00,1,jeju,35,수집,공기질,초미세먼지,111.329,132.671,120.2658,601.329,5,6.993639968,48.911,,20190301,8,0,,
2019-03-01 8:00,1,jeju,36,수집,공기질,습도,70.549,71.451,70.9098,354.549,5,0.671565336,0.451,,20190301,8,0,,
2019-03-01 8:00,1,jeju,36,수집,공기질,초미세먼지,225.829,260.171,242.3658,1211.829,5,13.84236252,191.611,,20190301,8,0,,
2019-03-01 8:00,1,jeju,37,수집,공기질,습도,53.56,57.44,55.312,276.56,5,1.216552506,1.48,,20190301,8,0,,
2019-03-01 8:00,1,jeju,37,수집,공기질,초미세먼지,165.658,171.342,168.3316,841.658,5,2.232039426,4.982,,20190301,8,0,,
2019-03-01 8:00,1,jeju,38,수집,공기질,습도,61.635,62.365,61.927,309.635,5,0.604152299,0.365,,20190301,8,0,,
2019-03-01 8:00,1,jeju,38,수집,공기질,초미세먼지,67.654,76.346,71.9308,359.654,5,2.81886502,7.946,,20190301,8,0,,
2019-03-01 8:00,1,jeju,39,수집,공기질,습도,61.815,62.185,61.963,309.815,5,0.430116263,0.185,,20190301,8,0,,
2019-03-01 8:00,1,jeju,39,수집,공기질,초미세먼지,372.927,415.073,395.7854,1978.927,5,16.29211466,265.433,,20190301,8,0,,
2019-03-01 8:00,1,jeju,40,수집,공기질,습도,63.899,67.101,66.1798,330.899,5,1.208718329,1.461,,20190301,8,0,,
2019-03-01 8:00,1,jeju,40,수집,공기질,초미세먼지,182.4,199.6,187.48,937.4,5,6.036555309,36.44,,20190301,8,0,,
